Title,Artist,Genres,Year,Album,Popularity,Mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Youngblood,5 Seconds of Summer,"boy band, pop",2018,Youngblood (Deluxe),82,Happy,0.597,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.276,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
Paradise,Coldplay,"permanent wave, pop",2011,Mylo Xyloto,84,Happy,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
Counting Stars,OneRepublic,"piano rock, pop",2013,Native,87,Happy,0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4
Lucky,Britney Spears,"dance pop, pop",2000,Oops!... I Did It Again,66,Happy,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,audio_features,2TTYIwTM2iLC1YOyHuhRMt,spotify:track:2TTYIwTM2iLC1YOyHuhRMt,https://api.spotify.com/v1/tracks/2TTYIwTM2iLC1YOyHuhRMt,https://api.spotify.com/v1/audio-analysis/2TTYIwTM2iLC1YOyHuhRMt,206227,4
Get the Party Started,P!nk,"dance pop, pop",2001,M!ssundaztood (Expanded Edition),71,Happy,0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,audio_features,02jcEwywffn3Tsb48fXmlW,spotify:track:02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/tracks/02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/audio-analysis/02jcEwywffn3Tsb48fXmlW,192533,4
Wildest Dreams,Taylor Swift,pop,2014,1989,76,Happy,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,audio_features,3fVnlF4pGqWI9flVENcT28,spotify:track:3fVnlF4pGqWI9flVENcT28,https://api.spotify.com/v1/tracks/3fVnlF4pGqWI9flVENcT28,https://api.spotify.com/v1/audio-analysis/3fVnlF4pGqWI9flVENcT28,220440,4
I Kissed A Girl,Katy Perry,pop,2008,One Of The Boys,71,Happy,0.702,0.76,5,-3.174,1,0.0684,0.00226,0,0.132,0.696,129.996,audio_features,1pXrR5Y9OgcIV2JEAl2lCB,spotify:track:1pXrR5Y9OgcIV2JEAl2lCB,https://api.spotify.com/v1/tracks/1pXrR5Y9OgcIV2JEAl2lCB,https://api.spotify.com/v1/audio-analysis/1pXrR5Y9OgcIV2JEAl2lCB,179640,4
Locked out of Heaven,Bruno Mars,"dance pop, pop",2012,Unorthodox Jukebox,89,Happy,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars","dance pop, pop rap, pop",2010,Billionaire (feat. Bruno Mars),74,Happy,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,audio_features,2M9ULmQwTaTGmAdXaXpfz5,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/tracks/2M9ULmQwTaTGmAdXaXpfz5,https://api.spotify.com/v1/audio-analysis/2M9ULmQwTaTGmAdXaXpfz5,211160,4
It's a Beautiful Day,Michael Bublé,"jazz pop, lounge, adult standards, canadian pop",2013,To Be Loved,65,Happy,0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,audio_features,0mvkwaZMP2gAy2ApQLtZRv,spotify:track:0mvkwaZMP2gAy2ApQLtZRv,https://api.spotify.com/v1/tracks/0mvkwaZMP2gAy2ApQLtZRv,https://api.spotify.com/v1/audio-analysis/0mvkwaZMP2gAy2ApQLtZRv,199267,4
Live While We're Young,One Direction,"post-teen pop, talent show, boy band, pop",2012,Take Me Home (Expanded Edition),73,Happy,0.663,0.857,2,-2.16,1,0.0544,0.0542,0,0.144,0.931,126.039,audio_features,6Vh03bkEfXqekWp7Y1UBRb,spotify:track:6Vh03bkEfXqekWp7Y1UBRb,https://api.spotify.com/v1/tracks/6Vh03bkEfXqekWp7Y1UBRb,https://api.spotify.com/v1/audio-analysis/6Vh03bkEfXqekWp7Y1UBRb,200213,4
Dancing in the Moonlight,Toploader,british alternative rock,2000,Onka's Big Moka,81,Happy,0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4
Domino,Jessie J,"dance pop, pop",2011,Who You Are (Platinum Edition),76,Happy,0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986,audio_features,2fQxE0jVrjNMT9oJAXtSJR,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/tracks/2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR,231840,4
Unconditionally,Katy Perry,pop,2013,PRISM (Deluxe),58,Happy,0.432,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.353,128.902,audio_features,4fwbGKNExPtPHbor1TBSY4,spotify:track:4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,228879,4
Love Story,Taylor Swift,pop,2008,Fearless (Big Machine Radio Release Special),76,Happy,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,audio_features,1D4PL9B8gOg78jiHg3FvBb,spotify:track:1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/tracks/1D4PL9B8gOg78jiHg3FvBb,https://api.spotify.com/v1/audio-analysis/1D4PL9B8gOg78jiHg3FvBb,236267,4
C'est La Vie,B*Witched,"australian pop, europop, girl group",1998,C'est la Vie: The Collection,62,Happy,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.0506,0.938,109.004,audio_features,0P6CPJrNJ1Zt755CQTWg3S,spotify:track:0P6CPJrNJ1Zt755CQTWg3S,https://api.spotify.com/v1/tracks/0P6CPJrNJ1Zt755CQTWg3S,https://api.spotify.com/v1/audio-analysis/0P6CPJrNJ1Zt755CQTWg3S,173693,4
Black Magic,Little Mix,"girl group, talent show, uk pop, pop",2015,Get Weird (Expanded Edition),73,Happy,0.776,0.875,4,-5.535,1,0.0575,0.0343,0,0.314,0.849,111.988,audio_features,6rmXhRIemCTPyMYZRDN7Qg,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/audio-analysis/6rmXhRIemCTPyMYZRDN7Qg,211786,4
Cake By The Ocean,DNCE,"dance pop, pop",2016,DNCE,82,Happy,0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,audio_features,76hfruVvmfQbw0eYn1nmeC,spotify:track:76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,219147,4
Spice Up Your Life,Spice Girls,"girl group, dance pop, pop",1997,Spiceworld,67,Happy,0.555,0.993,1,-5.067,1,0.0462,0.0106,0.0318,0.403,0.683,124.018,audio_features,5qGwqO0lkbBXw4xNfzT7SF,spotify:track:5qGwqO0lkbBXw4xNfzT7SF,https://api.spotify.com/v1/tracks/5qGwqO0lkbBXw4xNfzT7SF,https://api.spotify.com/v1/audio-analysis/5qGwqO0lkbBXw4xNfzT7SF,173667,4
Telephone,"Lady Gaga, Beyoncé","art pop, r&b, dance pop, pop",2009,The Fame Monster (International Deluxe),56,Happy,0.825,0.832,5,-5.862,0,0.0403,0.00587,0.000733,0.114,0.713,122.021,audio_features,6DvgsZ0NiEPV9qYM931T1F,spotify:track:6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/audio-analysis/6DvgsZ0NiEPV9qYM931T1F,220627,4
You Make Me Feel... (feat. Sabi),"Cobra Starship, Sabi","neon pop punk, pop punk, post-teen pop",2011,You Make Me Feel... (feat. Sabi),58,Happy,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71E-06,0.0385,0.748,131.959,audio_features,5FeuH4LtGxDWkSkhRG47QT,spotify:track:5FeuH4LtGxDWkSkhRG47QT,https://api.spotify.com/v1/tracks/5FeuH4LtGxDWkSkhRG47QT,https://api.spotify.com/v1/audio-analysis/5FeuH4LtGxDWkSkhRG47QT,215693,4
TiK ToK,Kesha,"dance pop, pop",2010,Animal (Expanded Edition),85,Happy,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
The Lazy Song,Bruno Mars,"dance pop, pop",2010,Doo-Wops & Hooligans,73,Happy,0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,audio_features,1ExfPZEiahqhLyajhybFeS,spotify:track:1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,189109,4
Lips Are Movin,Meghan Trainor,"hip pop, pop",2015,Title (Deluxe),70,Happy,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03E-06,0.111,0.95,139.091,audio_features,6gj08XDlv9Duc2fPOxUmVD,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667,4
California Gurls,"Katy Perry, Snoop Dogg","g funk, rap, west coast rap, hip hop, pop rap, gangster rap, pop",2010,Teenage Dream,66,Happy,0.789,0.753,0,-3.71,1,0.0537,0.0038,0,0.18,0.403,125.007,audio_features,3f7gYMirBEKuc57218BjOY,spotify:track:3f7gYMirBEKuc57218BjOY,https://api.spotify.com/v1/tracks/3f7gYMirBEKuc57218BjOY,https://api.spotify.com/v1/audio-analysis/3f7gYMirBEKuc57218BjOY,234653,4
Life Is A Highway,Tom Cochrane,"canadian singer-songwriter, classic canadian rock, mellow gold",1991,Mad Mad World (Deluxe),63,Happy,0.683,0.897,5,-3.455,1,0.0465,0.0457,5.18E-06,0.286,0.752,103.051,audio_features,7jIFGkTBIK1UwWaEXMW2Nh,spotify:track:7jIFGkTBIK1UwWaEXMW2Nh,https://api.spotify.com/v1/tracks/7jIFGkTBIK1UwWaEXMW2Nh,https://api.spotify.com/v1/audio-analysis/7jIFGkTBIK1UwWaEXMW2Nh,266080,4
Hey Ya!,Outkast,"rap, atl hip hop, hip hop, dirty south rap, southern hip hop, old school atlanta hip hop",2003,Speakerboxxx/The Love Below,84,Happy,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
Something Just Like This,"The Chainsmokers, Coldplay","permanent wave, pop",2017,Something Just Like This,72,Happy,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46E-05,0.174,0.505,102.996,audio_features,1dNIEtp7AY3oDAKCGg2XkH,spotify:track:1dNIEtp7AY3oDAKCGg2XkH,https://api.spotify.com/v1/tracks/1dNIEtp7AY3oDAKCGg2XkH,https://api.spotify.com/v1/audio-analysis/1dNIEtp7AY3oDAKCGg2XkH,247627,4
This Kiss,Faith Hill,"contemporary country, country, country road, country dawn",2007,The Hits,54,Happy,0.48,0.832,11,-5.663,1,0.0426,0.137,0,0.354,0.648,186.875,audio_features,0TxXEbxn52XsuAhxb6VFZw,spotify:track:0TxXEbxn52XsuAhxb6VFZw,https://api.spotify.com/v1/tracks/0TxXEbxn52XsuAhxb6VFZw,https://api.spotify.com/v1/audio-analysis/0TxXEbxn52XsuAhxb6VFZw,194907,4
Adore You,Harry Styles,pop,2019,Fine Line,84,Happy,0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
A Sky Full of Stars,Coldplay,"permanent wave, pop",2014,Ghost Stories,85,Happy,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4
Hey Brother,Avicii,"pop, pop dance, dance pop, edm",2013,TRUE,78,Happy,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4
Marry You,Bruno Mars,"dance pop, pop",2010,Doo-Wops & Hooligans,76,Happy,0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.104,0.452,144.905,audio_features,22PMfvdz35fFKYnJyMn077,spotify:track:22PMfvdz35fFKYnJyMn077,https://api.spotify.com/v1/tracks/22PMfvdz35fFKYnJyMn077,https://api.spotify.com/v1/audio-analysis/22PMfvdz35fFKYnJyMn077,230192,4
All Summer Long,Kid Rock,nu metal,2007,Rock n Roll Jesus,74,Happy,0.7,0.864,7,-3.629,1,0.0283,0.0212,0,0.0956,0.887,102.997,audio_features,5rX6C5QVvvZB7XckETNych,spotify:track:5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,297587,4
Hall of Fame (feat. will.i.am),"The Script, will.i.am","dance pop, celtic rock, pop",2012,#3 Deluxe Version,83,Happy,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,audio_features,7wMq5n8mYSKlQIGECKUgTX,spotify:track:7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX,202533,4
Breathless,The Corrs,"europop, celtic rock, pop rock",2000,In Blue,70,Happy,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.80E-05,0.269,0.768,126.988,audio_features,5OQGeJ1ceykovrykZsGhqL,spotify:track:5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/audio-analysis/5OQGeJ1ceykovrykZsGhqL,207507,4
Shiny Happy People,R.E.M.,"rock, alternative rock, athens indie, permanent wave",1991,Out Of Time (25th Anniversary Edition),73,Happy,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,audio_features,1v2zyAJrChw5JnfafSkwkJ,spotify:track:1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/tracks/1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/audio-analysis/1v2zyAJrChw5JnfafSkwkJ,225787,4
What Makes You Beautiful,One Direction,"post-teen pop, talent show, boy band, pop",2012,Up All Night,85,Happy,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
Just the Way You Are,Bruno Mars,"dance pop, pop",2010,Doo-Wops & Hooligans,84,Happy,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4
Good as Hell,Lizzo,"escape room, minnesota hip hop, trap queen, pop",2019,Cuz I Love You (Super Deluxe),71,Happy,0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736,4
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj","rap, hip pop, dance pop, queens hip hop, pop",2014,Sweet Talker (Deluxe Version),78,Happy,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,audio_features,0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,199387,4
Stronger (What Doesn't Kill You),Kelly Clarkson,"talent show, dance pop, pop",2011,Stronger (Deluxe Version),76,Happy,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,audio_features,1nInOsHbtotAmEOQhtvnzP,spotify:track:1nInOsHbtotAmEOQhtvnzP,https://api.spotify.com/v1/tracks/1nInOsHbtotAmEOQhtvnzP,https://api.spotify.com/v1/audio-analysis/1nInOsHbtotAmEOQhtvnzP,221947,4
Sucker,Jonas Brothers,"boy band, pop",2019,Happiness Begins,80,Happy,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4
Whatever It Takes,Imagine Dragons,"rock, modern rock, pop",2017,Evolve,83,Happy,0.672,0.655,10,-5.021,0,0.031,0.0362,0,0.117,0.555,134.948,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4
Wannabe,Spice Girls,"girl group, dance pop, pop",1996,Spice,81,Happy,0.768,0.864,11,-6.149,1,0.0324,0.101,0,0.162,0.891,110.009,audio_features,1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4
Livin' la Vida Loca,Ricky Martin,"puerto rican pop, mexican pop, latin pop",1999,Ricky Martin,76,Happy,0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,audio_features,0Ph6L4l8dYUuXFmb71Ajnd,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,https://api.spotify.com/v1/tracks/0Ph6L4l8dYUuXFmb71Ajnd,https://api.spotify.com/v1/audio-analysis/0Ph6L4l8dYUuXFmb71Ajnd,243160,4
Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor","viral pop, hip pop, pop",2015,Some Type of Love,62,Happy,0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,audio_features,6ukMqDxnOPOgoHdak7Kyp3,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,190453,4
Into You,Ariana Grande,pop,2016,Dangerous Woman,78,Happy,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75E-06,0.145,0.37,107.853,audio_features,76FZM38RC8XaAjJ77CVTNe,spotify:track:76FZM38RC8XaAjJ77CVTNe,https://api.spotify.com/v1/tracks/76FZM38RC8XaAjJ77CVTNe,https://api.spotify.com/v1/audio-analysis/76FZM38RC8XaAjJ77CVTNe,244453,4
Treasure,Bruno Mars,"dance pop, pop",2012,Unorthodox Jukebox,80,Happy,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,audio_features,55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560,4
How Bizarre,OMC,nz pop,1996,How Bizarre (Deluxe),67,Happy,0.772,0.705,0,-6.255,1,0.0411,0.247,0,0.23,0.834,124.908,audio_features,46q5BtHso0ECuTKeq70ZhW,spotify:track:46q5BtHso0ECuTKeq70ZhW,https://api.spotify.com/v1/tracks/46q5BtHso0ECuTKeq70ZhW,https://api.spotify.com/v1/audio-analysis/46q5BtHso0ECuTKeq70ZhW,225700,4
I Love It (feat. Charli XCX),"Icona Pop, Charli XCX","swedish electropop, uk pop, dance pop, electropop, candy pop, art pop, swedish synthpop, metropopolis, pop",2012,I Love It (feat. Charli XCX),66,Happy,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55E-05,0.146,0.838,125.927,audio_features,3VZQshi4COChhXaz7cLP02,spotify:track:3VZQshi4COChhXaz7cLP02,https://api.spotify.com/v1/tracks/3VZQshi4COChhXaz7cLP02,https://api.spotify.com/v1/audio-analysis/3VZQshi4COChhXaz7cLP02,155337,4
Dynamite,Taio Cruz,"dance pop, pop rap, pop",2010,The Rokstarr Hits Collection,76,Happy,0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613,4
Call Me Maybe,Carly Rae Jepsen,"pop, dance pop, canadian pop",2012,Kiss,83,Happy,0.782,0.58,7,-6.548,1,0.0407,0.0114,2.28E-06,0.108,0.66,120.021,audio_features,20I6sIOMTCkB6w7ryavxtO,spotify:track:20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/audio-analysis/20I6sIOMTCkB6w7ryavxtO,193400,4
Shake It Off,Taylor Swift,pop,2014,1989 (Deluxe),80,Happy,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,audio_features,0cqRj7pUJDkTCEsJkx8snD,spotify:track:0cqRj7pUJDkTCEsJkx8snD,https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD,219200,4
Wild Ones (feat. Sia),"Flo Rida, Sia","miami hip hop, australian dance, dance pop, australian pop, pop rap, pop",2012,Wild Ones,82,Happy,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,audio_features,1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4
Down,"Jay Sean, Lil Wayne","new orleans rap, rap, pop, dance pop, hip hop, pop rap, trap, post-teen pop",2009,All Or Nothing,78,Happy,0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
Just Dance,"Lady Gaga, Colby O'Donis","art pop, dance pop, pop",2008,The Fame,80,Happy,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.28E-05,0.181,0.745,118.99,audio_features,1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,241933,4
Lay It All on Me (feat. Ed Sheeran),"Rudimental, Ed Sheeran","uk funky, uk pop, pop dance, singer-songwriter pop, uk dance, pop",2015,We the Generation,56,Happy,0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,audio_features,6splO3UF8hSmK33y5fJTNk,spotify:track:6splO3UF8hSmK33y5fJTNk,https://api.spotify.com/v1/tracks/6splO3UF8hSmK33y5fJTNk,https://api.spotify.com/v1/audio-analysis/6splO3UF8hSmK33y5fJTNk,242440,4
Disturbia,Rihanna,"urban contemporary, barbadian pop, pop",2008,Good Girl Gone Bad: Reloaded,79,Happy,0.707,0.814,11,-4.509,0,0.0577,0.0861,0,0.168,0.717,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,238627,4
